"indexbrawddeg","yfrawddeg","numberunits","valueunits","mediumval","rel_mediumval","mediumval_sq","rel_mediumval_sq","mediumval_nusq","rel_mediumval_nusq","mediumval_sq_nusq","rel_mediumval_sq_nusq","mediumval_hnu","rel_mediumval_hnu","mediumval_sq_hnu","rel_mediumval_sq_hnu","finished","tagref","tagcategory","tagfunction"
"1"," Pwyll Pendeuic Dyuet a oed yn arglwyd ar seith cantref Dyuet","11","0.161353","0.0146685","0.071712","0.00236681","0.0565687","0.0013335","0.00651927","0.000215165","0.00514261","0.0000000910798","0.000000445275","0.000000014696","0.000000351247","1",,,
"2"," A threigylgweith yd oed yn Arberth, prif lys idaw, a dyuot yn y uryt ac yn y uedwl uynet y hela","21","0.626233","0.0298206","0.145775","0.0186747","0.44626","0.00142003","0.00694169","0.00088927","0.0212505","0.00000000730164","0.0000000356934","0.00000000457253","0.000000109268","1",,,
"3"," Sef kyueir o y gyuoeth a uynnei y hela, Glynn Cuch","11","0.324916","0.0295378","0.144385","0.00959729","0.229318","0.00268525","0.0131259","0.000872481","0.0208471","0.000000183406","0.000000896519","0.0000000595916","0.00000142388","1",,,
"4"," Ac ef a gychwynnwys y nos honno o Arberth, ac a doeth hyt ym Penn Llwyn Diarwya, ac yno y bu y nos honno","24","0.645352","0.0268896","0.131446","0.0173533","0.414674","0.0011204","0.00547692","0.000723053","0.0172781","0.00000000337698","0.0000000165079","0.00000000217934","0.0000000520775","1",,,
"5"," A thrannoeth yn ieuengtit y dyd kyuodi a oruc, a dyuot y Lynn Cuch i ellwng e gwn dan y coet","21","0.65172","0.0310343","0.151706","0.0202257","0.48331","0.00147782","0.0072241","0.000963127","0.0230148","0.00000000759881","0.0000000371456","0.0000000049523","0.000000118339","1",,,
"6"," A chanu y gorn a dechreu dygyuor yr hela, a cherdet yn ol y cwn, ac ymgolli a y gydymdeithon","20","0.769993","0.0384996","0.188204","0.0296445","0.708412","0.00192498","0.00941018","0.00148222","0.0354206","0.0000000120311","0.0000000588136","0.00000000926389","0.000000221379","1",,,
"7"," Ac ual y byd yn ymwarandaw a llef yr erchwys, ef a glywei llef erchwys arall, ac nit oedynt unllef, a hynny yn dyuot yn erbyn y erchwys ef","29","0.700264","0.024147","0.118045","0.0169093","0.404105","0.000832656","0.00407052","0.000583079","0.0139347","0.00000000117726","0.00000000575517","0.000000000824395","0.0000000197017","1",,,
"8"," Ac ef a welei lannerch yn y coet o uaes guastat; ac ual yd oed y erchwys ef yn ymgael ac ystlys y llannerch, ef a welei carw o ulaen yr erchwys arall","33","0.759048","0.0230014","0.112441","0.0174592","0.41722","0.000697014","0.00340731","0.000529066","0.012643","0.00000000058774","0.00000000287313","0.000000000446123","0.0000000106609","1",,,
"9"," A pharth a pherued y llannerch, llyma yr erchwys a oed yn y ol yn ymordiwes ac ef, ac yn y uwrw y r llawr","25","0.889448","0.0355779","0.173919","0.0316447","0.756194","0.00142312","0.00695675","0.00126579","0.0302477","0.00000000364318","0.0000000178093","0.00000000324042","0.0000000774342","1",,,
"10"," Ac yna edrych ohonaw ef ar liw yr erchwys, heb hanbwyllaw edrych ar y carw","15","0.209552","0.0139701","0.0682878","0.00292747","0.0699484","0.000931343","0.00455252","0.000195165","0.00466323","0.0000000183969","0.0000000899263","0.00000000385511","0.0000000921131","1",,,
"11"," Ac o r a welsei ef o helgwn y byt, ny welsei cwn un lliw ac wynt","17","0.341473","0.0200867","0.0981927","0.00685906","0.163911","0.00118157","0.00577604","0.000403474","0.0096418","0.000000014147","0.0000000691567","0.00000000483081","0.000000115442","1",,,
"12"," Sef lliw oed arnunt, claerwyn llathreit, ac eu clusteu yn gochyon","11","0.0641099","0.00582817","0.0284959","0.000373644","0.0089322","0.000529834","0.00259054","0.0000339676","0.000812018","0.0000000361884","0.000000176937","0.00000000232003","0.0000000554619","1",,,
"13"," Ac ual y llthrei wynnet y cwn, y llathrei cochet y clusteu","12","0.439156","0.0365963","0.17888","0.0160715","0.383975","0.00304969","0.0149066","0.00133929","0.0319979","0.000000147072","0.000000718877","0.0000000645876","0.00000154311","1",,,
"14"," Ac ar hynny at y cwn y doeth ef, a gyrru yr erchwys a ladyssei y carw e ymdeith, a llithyaw y erchwys e hunan ar y carw","28","0.916987","0.0327495","0.160088","0.0300309","0.717588","0.00116963","0.00571743","0.00107253","0.0256281","0.0000000019029","0.00000000930183","0.00000000174493","0.0000000416951","1",,,
"15"," Ac ual y byd yn llithiau y cwn, ef a welei uarchauc yn dyuot yn ol yr erchwys y ar uarch erchlas mawr; a chorn canu am y uynwgyl, a gwisc o urethyn llwyt tei amdanaw yn wisc hela","39","0.903336","0.0231625","0.113228","0.0209235","0.500002","0.00059391","0.00290328","0.0005365","0.0128206","0.000000000256721","0.00000000125496","0.000000000231906","0.00000000554178","1",,,
"16"," Ac ar hynny y marchawc a doeth attaw ef, a dywedut ual hynn wrthaw, A unben, heb ef, mi a wnn pwy wytti, ac ny chyuarchaf i well it","29","0.670541","0.0231221","0.113035","0.0155043","0.37053","0.000797314","0.00389776","0.000534632","0.0127769","0.00000000112729","0.00000000551091","0.000000000755897","0.0000000180648","1",,,
"17"," Ie, heb ef, ac atuyd y mae arnat o anryded ual nas dylyei","13","0.197574","0.015198","0.0742894","0.00300273","0.0717459","0.00116908","0.00571457","0.000230979","0.00551891","0.0000000409326","0.000000200083","0.00000000808722","0.000000193233","1",,,
"18"," Dioer, heb ef, nyt teilygdawt uy anryded a m etteil am hynny","12","0.163266","0.0136055","0.0665095","0.00222131","0.0530822","0.00113379","0.00554246","0.000185109","0.00442352","0.0000000546774","0.000000267287","0.00000000892695","0.000000213325","1",,,
"19"," A unben, heb ynteu, beth amgen?","6","0.13191","0.021985","0.107474","0.00290005","0.0693033","0.00366417","0.0179123","0.000483341","0.0115506","0.00000282729","0.0000138212","0.000000372948","0.00000891246","1",,,
"20"," Y rof i a Duw, hep ynteu, dy anwybot dy hun a th ansyberwyt","14","0.339294","0.0242353","0.118473","0.0082229","0.196502","0.00173109","0.00846235","0.00058735","0.0140358","0.0000000450618","0.000000220282","0.0000000152892","0.000000365364","1",,,
"21"," Pa ansyberwyt, unben, a weleist ti arnaf i?","8","0.118147","0.0147684","0.0721984","0.00174485","0.0417008","0.00184605","0.0090248","0.000218107","0.00521261","0.000000450697","0.00000220332","0.0000000532487","0.00000127261","1",,,
"22"," Ny weleis ansyberwyt uwy ar wr, hep ef, no gyrru yr erchwys a ladyssei y carw e ymdeith, a llithiau dy erchwys dy hun arnaw; hynny, hep ef, ansyberwyt oed, a chyn nyt ymdialwyf a thi, y rof i a Duw, hep ef, mi a wnaf o anglot itt guerth can carw","52","0.977848","0.0188048","0.0919276","0.0183882","0.439436","0.00036163","0.00176784","0.000353619","0.00845069","0.0000000000494597","0.000000000241785","0.0000000000483641","0.00000000115579","1",,,
"23"," A unbenn, hep ef, o gwneuthum gam, mi a brynaf dy gerennyd","12","0.246873","0.0205727","0.100575","0.00507884","0.121383","0.00171439","0.00838123","0.000423237","0.0101153","0.0000000826772","0.000000404187","0.0000000204107","0.000000487813","1",,,
"24"," Pa delw, hep ynteu, y pryny di?","7","0.115238","0.0164626","0.0804662","0.00189711","0.0453236","0.0023518","0.0114952","0.000271016","0.0064748","0.000000979507","0.00000478766","0.000000112876","0.00000269671","1",,,
"25"," Vrth ual y bo dy anryded, ac ny wnn i pwy wytti","12","0.157044","0.013087","0.0639721","0.00205524","0.0491091","0.00109059","0.00533101","0.00017127","0.00409243","0.0000000525938","0.000000257089","0.00000000825956","0.000000197359","1",,,
"26"," Brenhin corunawc wyf i yn y wlat yd hanwyf oheni","10","0.144172","0.0144172","0.0704723","0.00207856","0.0496635","0.00144172","0.00704723","0.000207856","0.00496635","0.000000144172","0.000000704723","0.0000000207856","0.000000496635","1",,,
"27"," Arglwyd, heb ynteu, dyd da itt; a pha wlat yd hanwyt titheu oheni?","13","0.148097","0.0113921","0.0556899","0.00168713","0.0403177","0.000876312","0.00428383","0.000129779","0.00310136","0.0000000306821","0.000000149989","0.00000000454393","0.000000108587","1",,,
"28"," O Annwuyn, heb ynteu","4","0.04805","0.0120125","0.0587142","0.000577201","0.0137895","0.00300313","0.0146786","0.0001443","0.00344736","0.000011731","0.0000573381","0.000000563672","0.0000134663","1",,,
"29"," Arawn urenhin Annwuyn wyf i","5","0.013639","0.0027278","0.0133328","0.0000372045","0.000888818","0.00054556","0.00266656","0.00000744089","0.000177764","0.000000872896","0.0000042665","0.0000000119054","0.000000284422","1",,,
"30"," Arglwyd, heb ynteu, pa furyf y caf i dy gerennyd di?","11","0.158955","0.0144504","0.0706307","0.00229697","0.0548757","0.00131368","0.00642098","0.000208815","0.0049887","0.0000000897258","0.000000438561","0.0000000142624","0.000000340735","1",,,
"31"," Llyma wyd y kyffy, heb ynteu","6","0.133335","0.0222225","0.108617","0.00296304","0.0707862","0.00370375","0.0181029","0.000493839","0.0117977","0.00000285783","0.0000139683","0.000000381049","0.00000910316","1",,,
"32"," Gwr yssyd gyuerbyn y gyuoeth a m kyuoeth inheu yn ryuelu arnaf yn wastat","14","0.25773","0.0184093","0.0899938","0.00474463","0.113384","0.00131495","0.00642813","0.000338902","0.00809889","0.0000000342292","0.000000167329","0.0000000088219","0.000000210821","1",,,
"33"," Sef yw hwnnw, Hafgan urenhin o Annwuyn","7","0.0280396","0.00400566","0.0195824","0.000112317","0.0026843","0.000572237","0.00279749","0.0000160453","0.000383472","0.000000238333","0.00000116514","0.00000000668275","0.000000159713","1",,,
"34"," Ac yr guaret gormes hwnnw y arnaf (a hynny a elly yn haut) y keffy uy gherennyd","17","0.479896","0.0282292","0.137996","0.0135471","0.32373","0.00166054","0.00811742","0.000796887","0.0190429","0.0000000198817","0.0000000971902","0.00000000954116","0.000000228002","1",,,
"35"," Minnheu awnaf hynny, heb ynteu, yn llawen","7","0.065256","0.00932229","0.0455695","0.000608335","0.014536","0.00133176","0.00650992","0.000086905","0.00207658","0.000000554667","0.00000271134","0.0000000361953","0.000000864879","1",,,
"36"," A manac ditheu y mi pa furyf y gallwyf hynny","10","0.320581","0.0320581","0.156704","0.0102772","0.245562","0.00320581","0.0156704","0.00102772","0.0245562","0.000000320581","0.00000156704","0.000000102772","0.00000245562","1",,,
"37"," Managaf, heb ynteu","3","0.0304605","0.0101535","0.0496244","0.000309281","0.00738773","0.0033845","0.0165415","0.000103094","0.00246258","0.000041784","0.000204215","0.00000127276","0.0000304022","1",,,
"38"," Llyna ual y gelly; mi a wnaf a thi gedymdeithas gadarn","11","0.312784","0.0284349","0.139003","0.00889398","0.212542","0.00258499","0.0126367","0.000808544","0.019322","0.000000176558","0.000000863102","0.0000000552246","0.00000131972","1",,,
"39"," Sef ual y gwnaf, mi a th rodaf di y m lle i yn Annwuyn, ac a rodaf y wreic deccaf a weleist eiroet y gyscu gyt a thi beunoeth, a m pryt innheu a m ansawd arnat ti, hyt na bo na guas ystauell, na swydawc, na dyn arall o r a m canlynwys i yroet, a wyppo na bo miui uych ti","64","1.38726","0.021676","0.105963","0.0300703","0.718596","0.000338687","0.00165566","0.000469848","0.0112281","0.0000000000201873","0.0000000000986853","0.0000000000280051","0.000000000669244","1",,,
"40"," A hynny, heb ef, hyt ym penn y ulwydyn o r dyd auory","13","0.297242","0.0228648","0.111766","0.00679639","0.162393","0.00175883","0.00859742","0.000522799","0.0124917","0.0000000615816","0.00000030102","0.0000000183047","0.000000437371","1",,,
"41"," An kynnadyl yna yn y lle hon","7","0.129131","0.0184472","0.0901716","0.00238211","0.0569164","0.00263532","0.0128817","0.000340301","0.00813091","0.00000109759","0.00000536512","0.000000141733","0.00000338647","1",,,
"42"," Ie, heb ynteu, kyt bwyf i yno hyt ympenn y ulwydyn, pa gyuarwyd a uyd ymi o ymgael a r gwr a dywedy di?","24","0.495682","0.0206534","0.100962","0.0102375","0.244641","0.000860559","0.00420676","0.000426564","0.0101934","0.0000000025938","0.0000000126795","0.0000000012857","0.0000000307237","1",,,
"43"," Blwydyn, heb ef, y heno, y mae oet y rof i ac ef, ar y ryt","16","0.524423","0.0327765","0.160209","0.0171887","0.410672","0.00204853","0.0100131","0.0010743","0.025667","0.0000000312581","0.000000152788","0.0000000163925","0.000000391648","1",,,
"44"," A byd di i m rith yno, heb ef, ac un dyrnaut a rodych di idaw ef; ny byd byw ef o hwnnw","23","0.363751","0.0158153","0.0773151","0.00575282","0.137485","0.00068762","0.00336153","0.000250122","0.00597763","0.00000000245718","0.0000000120123","0.000000000893802","0.0000000213608","1",,,
"45"," A chyt archo ef yti rodi yr eil, na dyro, yr a ymbilio a thi","15","0.345647","0.0230431","0.112652","0.00796479","0.190356","0.00153621","0.00751012","0.000530986","0.0126904","0.0000000303449","0.000000148348","0.0000000104886","0.000000250675","1",,,
"46"," Yr a rodwn i idau ef hagen, kystal a chynt yd ymladei a mi drannoeth","15","0.350873","0.0233915","0.114354","0.00820744","0.196154","0.00155943","0.00762363","0.000547163","0.0130769","0.0000000308036","0.00000015059","0.0000000108082","0.00000025831","1",,,
"47"," Ie, heb y Pwyll, beth a wnaf i y m kyuoeth?","11","0.353338","0.0321217","0.157012","0.0113498","0.271182","0.00292015","0.0142739","0.0010318","0.0246529","0.00000019945","0.000000974923","0.0000000704734","0.00000168383","1",,,
"48"," Mi a baraf, hep yr Arawn, na bo i th gyuoeth na gwr na gwreic a wyppo na bo tidi wwyf i","22","0.265228","0.0120558","0.0589365","0.00319753","0.0764171","0.000547991","0.00267893","0.000145342","0.00347351","0.00000000233928","0.0000000114359","0.000000000620443","0.0000000148278","1",,,
"49"," A miui a af i th le di","8","0.216537","0.0270672","0.132325","0.00586105","0.140079","0.0033834","0.0165406","0.000732631","0.0175099","0.000000826024","0.00000403823","0.000000178865","0.00000427487","1",,,
"50"," Yn llawenn, hep y Pwyll, a miui a af ragof","10","0.335471","0.0335471","0.163997","0.0112541","0.268949","0.00335471","0.0163997","0.00112541","0.0268949","0.000000335471","0.00000163997","0.000000112541","0.00000268949","1",,,
"51"," Dilesteir uyd dy hynt ac ny russya dim ragot, yny delych y m kyuoeth i, a mi a uydaf hebryngyat arnat","21","0.364531","0.0173586","0.0848581","0.00632777","0.151219","0.000826602","0.00404086","0.000301322","0.00720089","0.00000000425029","0.0000000207777","0.00000000154937","0.0000000370262","1",,,
"52"," Ef a y hebryghaud yny welas y llys a r kyuanned","11","0.445487","0.0404989","0.197969","0.0180417","0.431107","0.00368171","0.0179972","0.00164016","0.0391916","0.000000251466","0.00000122923","0.000000112025","0.00000267684","1",,,
"53"," Llyna, hep ef, y llys a r kyuoeth i th uedyant","11","0.257352","0.0233956","0.114362","0.0060209","0.143865","0.00212687","0.0103965","0.000547354","0.0130786","0.000000145268","0.000000710097","0.000000037385","0.000000893289","1",,,
"54"," A chyrch y llys","4","0.205343","0.0513359","0.250946","0.0105415","0.251895","0.012834","0.0627364","0.00263537","0.0629738","0.0000501327","0.000245064","0.0000102944","0.000245991","1",,,
"55"," Nit oes yndi nep ni th adnappo; ac wrth ual y guelych y guassanaeth yndi, yd adnabydy uoes y llys","20","0.361389","0.0180695","0.088323","0.00653011","0.156019","0.000903473","0.00441615","0.000326506","0.00780096","0.00000000564671","0.0000000276009","0.00000000204066","0.000000048756","1",,,
"56"," Kyrchu y llys a oruc ynteu","6","0.213884","0.0356473","0.174254","0.00762436","0.182186","0.00594121","0.0290423","0.00127073","0.0303644","0.00000458427","0.0000224092","0.000000980499","0.0000234293","1",,,
"57"," Ac yn y llys ef a welei hundyeu ac yneuadeu, ac ysteuyll, a r ardurn teccaf a welsei neb o adeiladeu","21","0.568332","0.0270634","0.132304","0.015381","0.367593","0.00128873","0.00630021","0.000732429","0.0175044","0.00000000662653","0.000000032395","0.00000000376607","0.0000000900059","1",,,
"58"," Ac y r neuad y gyrchwys y diarchenu","8","0.351962","0.0439953","0.215044","0.0154847","0.369952","0.00549941","0.0268805","0.00193558","0.046244","0.00000134263","0.00000656263","0.000000472554","0.00001129","1",,,
"59"," Ef a doeth makwyueit a gueisson ieueinc y diarchenu, a phaup ual y delynt kyuarch guell a wneynt idaw","19","0.631939","0.03326","0.162591","0.0210183","0.502281","0.00175052","0.00855742","0.00110623","0.0264358","0.0000000134324","0.0000000656642","0.00000000848847","0.000000202852","1",,,
"60"," Deu uarchauc a doeth i waret i wisc hela y amdanaw, ac y wiscaw eurwisc o bali amdanaw","18","0.376281","0.0209045","0.102186","0.00786597","0.187956","0.00116136","0.00567701","0.000436999","0.010442","0.0000000110631","0.0000000540791","0.00000000416284","0.0000000994705","1",,,
"61"," A r neuad a gyweirwyt","5","0.217687","0.0435374","0.212841","0.00947753","0.226507","0.00870748","0.0425683","0.00189551","0.0453015","0.000013932","0.0000681092","0.00000303281","0.0000724823","1",,,
"62"," Llyma y guelei ef teulu ac yniueroed, a r niuer hardaf a chyweiraf o r a welsei neb yn dyuot y mywn, a r urenhines y gyt ac wynt, yn deccaf gwreic o r a welsei neb, ac eurwisc amdanei o bali llathreit","43","1.09145","0.0253825","0.124081","0.0277037","0.662037","0.000590291","0.00288562","0.000644271","0.0153962","0.00000000017266","0.000000000844043","0.000000000188449","0.00000000450339","1",,,
"63"," Ac ar hynny, e ymolchi yd aethant, a chyrchu y bordeu a orugant, ac eisted a wnaethant ual hynn - y urenhines o r neill parth idaw ef, a r iarll, deby gei ef, o r parth arall","37","0.832824","0.0225087","0.110033","0.0187458","0.447966","0.000608345","0.00297386","0.000506644","0.0121072","0.000000000324596","0.00000000158677","0.000000000270331","0.00000000646006","1",,,
"64"," A dechreu ymdidan a wnaeth ef a r urenhines","9","0.342079","0.0380088","0.185815","0.013002","0.310744","0.00422319","0.0206461","0.00144467","0.0345271","0.000000643682","0.00000314679","0.00000022019","0.00000526247","1",,,
"65"," Ac o r a welsei eiryoet wrth ymdidan a hi, dissymlaf gwreic a bonedigeidaf i hannwyt a y hymdidan oed","20","0.594581","0.0297291","0.145334","0.0176764","0.422437","0.00148645","0.00726668","0.000883818","0.0211218","0.00000000929034","0.0000000454167","0.00000000552386","0.000000132011","1",,,
"66"," A threulaw a wnaethant bwyt a llynn a cherdeu a chyuedach","11","0.500364","0.0454876","0.222382","0.0227604","0.54399","0.00413524","0.0202165","0.00206912","0.0494536","0.000000282442","0.00000138081","0.000000141324","0.00000337775","1",,,
"67"," O r a welsei o holl lyssoed y dayar, llyna y llys diwallaf o uwyt a llynn, ac eur lestri, a theyrndlysseu","22","0.606333","0.0275606","0.134727","0.0167109","0.399333","0.00125275","0.00612397","0.000759586","0.0181515","0.0000000053478","0.0000000261422","0.00000000324255","0.0000000774857","1",,,
